day,hour,min,doy,rg,ta,rh,ua,za,tsobs,vza,leobs,lai,glai,zf,rstmin,albedo,albv,xG,xx,xx1,rnobs,gobs,hobs,ratmobs,hpa
152,1,30,152.06,0,14.63,88.5,0.31,2.32,13.862,0,-23.043,0.337365925,0.101907106,0.87,100,0.25,0.18,0.315,16.15,-5.5531,-52.906,-38.018,8.1548,319.39,1006
152,2,0,152.08,0,14.09,91.2,0.707,2.32,13.573,0,-19.026,0.337184552,0.101896134,0.87,100,0.25,0.18,0.315,16.07,-1.835,-54.499,-33.01,-2.4627,317.14,1006
152,2,30,152.1,0,14.2,90.5,0.711,2.32,13.634,0,-21.855,0.337002825,0.101885194,0.87,100,0.25,0.18,0.315,16.01,-35.685,-54.904,-32.929,-0.12024,318.11,1006
152,3,0,152.12,0,13.86,91,0.15,2.32,13.247,0,-12.452,0.336820741,0.101874286,0.87,100,0.25,0.18,0.315,15.94,-2.5721,-46.659,-32.64,-1.5668,322.92,1006
152,3,30,152.15,0,13.61,93.3,0.274,2.32,13.955,0,4.3322,0.336546947,0.101857983,0.87,100,0.25,0.18,0.315,15.88,7.2439,-29.227,-32.401,-1.1588,347.83,1005
152,4,0,152.17,0.481,14.25,93.2,0.693,2.32,14.763,0,-8.6882,0.336363972,0.101847154,0.87,100,0.25,0.18,0.315,15.86,-23.578,-21.988,-10.555,-2.7453,364.45,1006
152,4,30,152.19,13,14.99,91.5,0.883,2.32,15.319,0,-4.0308,0.336180639,0.101836356,0.87,100,0.25,0.18,0.315,15.82,-7.4043,-15.975,-10.611,-1.3336,361.96,1006
152,5,0,152.21,62.77,15.4,90.5,0.531,2.32,15.83,0,1.5797,0.335996948,0.101825591,0.87,100,0.25,0.18,0.315,15.8,1.3168,-5.9217,-7.2257,-0.27562,342.19,1006
152,5,30,152.23,163.1,16.68,86.4,0.549,2.32,17.226,0,-6.5016,0.335812899,0.101814856,0.87,100,0.25,0.18,0.315,15.84,9.0079,16.847,-6.9554,30.304,331.81,1006
152,6,0,152.25,227.2,18.71,74.66,0.482,2.32,19.162,0,-50.487,0.335628491,0.101804154,0.87,100,0.25,0.18,0.315,15.88,2.3986,59.563,40.097,69.953,326.66,1006
152,6,30,152.27,375.7,19.76,68.87,0.333,2.32,21.237,0,-10.284,0.335443724,0.101793483,0.87,100,0.25,0.18,0.315,15.96,26.994,139.39,40.393,109.28,328.97,1006
152,7,0,152.29,510.9,20.92,60.16,0.884,2.32,24.104,0,11.703,0.335258597,0.101782843,0.87,100,0.25,0.18,0.315,16.15,38.919,230.04,87.959,130.38,334.35,1006
152,7,30,152.31,581.5,21.62,56.66,1.055,2.32,25.891,0,30.762,0.33507311,0.101772235,0.87,100,0.25,0.18,0.315,16.41,48.953,283.21,87.684,164.76,336.12,1006
152,8,0,152.33,707.7,22.4,52.75,1.098,2.32,28.022,0,77.712,0.334887263,0.101761659,0.87,100,0.25,0.18,0.315,16.65,17.341,366.99,92.726,196.55,338.31,1006
152,8,30,152.35,802,23.27,48.19,1.48,2.32,30.479,0,140.93,0.334701054,0.101751115,0.87,100,0.25,0.18,0.315,16.91,74.749,439.44,93.157,205.35,340.95,1006
152,9,0,152.37,878,24.22,42.56,1.529,2.32,32.588,0,144.6,0.334514484,0.101740602,0.87,100,0.25,0.18,0.315,17.13,78.413,492.83,126.68,221.55,343.46,1006
152,9,30,152.4,892,24.94,40.02,1.765,2.32,34.311,0,126.49,0.33423395,0.101724892,0.87,100,0.25,0.18,0.315,17.31,80.511,488.45,126.76,235.2,349.19,1006
152,10,0,152.42,948,25.69,38.2,1.458,2.32,36.474,0,162.56,0.334046475,0.101714458,0.87,100,0.25,0.18,0.315,17.43,91.362,546.19,150.89,232.73,352.22,1006
152,10,30,152.44,1002,26.48,34.12,1.649,2.32,38.755,0,130.19,0.333858636,0.101704056,0.87,100,0.25,0.18,0.315,17.57,106.88,592.45,151.04,311.23,352.93,1006
152,11,0,152.46,1058,27.18,32.6,1.587,2.32,41.125,0,176.09,0.333670434,0.101693685,0.87,100,0.25,0.18,0.315,17.7,111.95,635.29,168.93,290.27,354.32,1005
152,11,30,152.48,1051,27.45,34.34,1.991,2.32,42.139,0,216.01,0.333481868,0.101683346,0.87,100,0.25,0.18,0.315,17.72,112.28,634.05,168.22,249.83,357.21,1005
152,12,0,152.5,1044,28.06,33.05,1.742,2.32,43.289,0,259.83,0.333292937,0.101673039,0.87,100,0.25,0.18,0.315,17.69,112.57,638.71,119.47,259.42,358.96,1005
152,12,30,152.52,1023,28.45,30.67,2.057,2.32,43.578,0,236.84,0.333103642,0.101662763,0.87,100,0.25,0.18,0.315,17.65,133.65,616.81,118.92,261.05,358.7,1005
152,13,0,152.54,980,29.17,29.66,2.06,2.32,43.945,0,226.15,0.332913981,0.101652519,0.87,100,0.25,0.18,0.315,17.62,99.092,572,81.408,264.45,360.44,1004
152,13,30,152.56,929,29.44,27.82,1.827,2.32,43.738,0,109.6,0.332723955,0.101642307,0.87,100,0.25,0.18,0.315,17.57,85.46,532.75,80.956,342.19,361.3,1004
152,14,0,152.58,803,29.66,26.44,1.968,2.32,43.295,0,217.68,0.332533562,0.101632126,0.87,100,0.25,0.18,0.315,17.41,101.2,492.53,33.876,240.98,363.43,1004
152,14,30,152.6,762.8,29.93,25.75,1.618,2.32,41.57,0,212.42,0.332342803,0.101621977,0.87,100,0.25,0.18,0.315,17.24,70.584,426.12,33.095,180.6,364.94,1003
152,15,0,152.63,692.9,30.12,25.83,2.157,2.32,40.518,0,175.07,0.332055976,0.101606812,0.87,100,0.25,0.18,0.315,17.06,70.771,359.48,-4.1943,188.61,365.69,1003
152,15,30,152.65,583.8,30.35,25.21,1.625,2.32,38.992,0,154.44,0.331864298,0.101596742,0.87,100,0.25,0.18,0.315,16.89,51.916,287.74,-4.5656,137.86,366.18,1002
152,16,0,152.67,478.1,30.12,25.4,2.098,2.32,37.176,0,103.18,0.331672252,0.101586704,0.87,100,0.25,0.18,0.315,16.75,46.377,206.96,-27.455,131.24,366.13,1002
152,16,30,152.69,366.6,29.98,25.47,1.832,2.32,35.464,0,99.802,0.331479838,0.101576697,0.87,100,0.25,0.18,0.315,16.59,34.092,131.46,-27.556,59.215,367.18,1002
152,17,0,152.71,262.6,29.95,25.27,1.404,2.32,33.77,0,63.062,0.331287054,0.101566722,0.87,100,0.25,0.18,0.315,16.44,37.645,60.674,-37.127,34.739,366.48,1002
152,17,30,152.73,165.7,29.18,26.22,3.653,2.32,31.004,0,68.727,0.331093901,0.101556778,0.87,100,0.25,0.18,0.315,16.25,83.396,9.6352,-37.478,-21.614,366.12,1002
152,18,0,152.75,67.03,27.59,29.59,5.072,2.32,28.311,0,32.736,0.330900378,0.101546866,0.87,100,0.25,0.18,0.315,16.06,-9.3351,-47.464,-63.169,-17.03,358.08,1002
152,18,30,152.77,13.77,26.32,32.49,4.881,2.32,26.362,0,1.3732,0.330706484,0.101536986,0.87,100,0.25,0.18,0.315,15.87,2.6185,-76.914,-63.069,-15.218,352.49,1003
152,19,0,152.79,0.727,25.27,34.59,2.894,2.32,24.934,0,-20.589,0.33051222,0.101527137,0.87,100,0.25,0.18,0.315,15.71,-11.642,-82.422,-50.737,-11.096,349.66,1003
152,19,30,152.81,0,24.14,38.49,1.859,2.32,23.674,0,-9.3361,0.330317584,0.10151732,0.87,100,0.25,0.18,0.315,15.56,5.5697,-78.409,-50.68,-18.392,349.32,1004
152,20,0,152.83,0,23.14,41.77,1.458,2.32,22.692,0,-17.15,0.330122576,0.101507535,0.87,100,0.25,0.18,0.315,15.42,7.7981,-72.582,-42.937,-12.495,349.1,1004
152,20,30,152.85,0,22.33,44.65,1.231,2.32,21.63,0,-17.219,0.329927197,0.101497781,0.87,100,0.25,0.18,0.315,15.3,18.557,-67.867,-42.938,-7.7093,347.4,1004
152,21,0,152.88,0,21.48,48.71,1.027,2.32,20.462,0,15.042,0.329633428,0.10148321,0.87,100,0.25,0.18,0.315,15.18,12.323,-60.851,-43.369,-32.524,346.45,1005
152,21,30,152.9,0,20.51,57.55,1.936,2.32,20.305,0,0.6026,0.329437116,0.101473535,0.87,100,0.25,0.18,0.315,15.06,3.4113,-64.531,-43.179,-21.955,341.43,1005
152,22,0,152.92,0,19.66,63.17,2.181,2.32,20.029,0,-15.272,0.32924043,0.101463892,0.87,100,0.25,0.18,0.315,14.98,3.1215,-67.786,-32.296,-20.218,335.91,1005
152,22,30,152.94,0,19.23,63.3,2.437,2.32,19.504,0,-16.336,0.329043369,0.101454281,0.87,100,0.25,0.18,0.315,14.88,1.7467,-65.929,-32.335,-17.258,334.46,1005
152,23,0,152.96,0,18.67,65.34,1.733,2.32,18.98,0,-18.259,0.328845934,0.101444701,0.87,100,0.25,0.18,0.315,14.8,0.10277,-65.638,-35.486,-11.893,331.82,1005
152,23,30,152.98,0,17.77,70.09,0.72,2.32,18.199,0,-15.951,0.328648124,0.101435153,0.87,100,0.25,0.18,0.315,14.71,-0.25095,-59.541,-35.52,-8.0703,329.44,1004
153,0,0,153,0,17.35,72.82,0.564,2.32,17.305,0,-15.851,0.328449938,0.101425636,0.87,100,0.25,0.18,0.315,14.63,-4.7946,-60.998,-39.95,-5.1964,327.92,1004
153,0,30,153.02,0,16.82,75.45,0.37,2.32,16.892,0,-17.918,0.328251376,0.101416151,0.87,100,0.25,0.18,0.315,14.54,19.735,-61.79,-39.858,-4.0143,326.22,1004
153,1,0,153.04,0,16.05,78.98,0.24,2.32,16.232,0,-13.929,0.328052438,0.101406698,0.87,100,0.25,0.18,0.315,14.46,-2.217,-58.224,-36.841,-7.4544,325.71,1004
153,1,30,153.06,0,15.75,82.1,0.375,2.32,16.141,0,-21.929,0.327853123,0.101397276,0.87,100,0.25,0.18,0.315,14.39,29.832,-59.227,-36.744,-0.55429,325.3,1003
153,2,0,153.08,0,15.79,82.6,0.564,2.32,15.451,0,-15.559,0.32765343,0.101387886,0.87,100,0.25,0.18,0.315,14.32,6.4553,-56.401,-36.877,-3.965,324.08,1003
153,2,30,153.1,0,15.32,84.2,0.286,2.32,15.649,0,-22.927,0.327453359,0.101378528,0.87,100,0.25,0.18,0.315,14.25,-16.906,-59.019,-36.712,0.61981,322.17,1003
153,3,0,153.13,0,14.74,86.1,0.18,2.32,14.557,0,-16.58,0.327152544,0.10136455,0.87,100,0.25,0.18,0.315,14.18,-7.8195,-55.07,-40.858,2.3679,321.25,1003
153,3,30,153.15,0,14.28,88.7,0.507,2.32,14.008,0,-11.706,0.326951527,0.10135527,0.87,100,0.25,0.18,0.315,14.11,-3.867,-53.584,-40.785,-1.093,319.92,1003
153,4,0,153.17,0.248,14.35,88.9,0.65,2.32,13.704,0,-15.415,0.326750131,0.101346023,0.87,100,0.25,0.18,0.315,14.04,-6.7358,-52.196,-34.182,-2.5981,319.38,1003
153,4,30,153.19,13.44,13.97,88.7,0.861,2.32,13.797,0,-9.9697,0.326548355,0.101336807,0.87,100,0.25,0.18,0.315,13.97,16.023,-46.599,-34.091,-2.5377,318.53,1003
153,5,0,153.21,73.8,14.43,88.7,0.551,2.32,15.066,0,-22.518,0.326346198,0.101327622,0.87,100,0.25,0.18,0.315,13.94,-26.071,-25.586,-1.6165,-1.4521,317.8,1003
153,5,30,153.23,168.8,16.19,84.1,0.393,2.32,17.275,0,-23.605,0.326143661,0.10131847,0.87,100,0.25,0.18,0.315,13.93,4.2831,13.152,-1.0859,37.843,318.36,1004
153,6,0,153.25,278.7,18.26,73.35,0.873,2.32,20.006,0,-65.826,0.325940742,0.101309348,0.87,100,0.25,0.18,0.315,13.98,2.707,68.388,55.975,78.24,321.16,1004
153,6,30,153.27,392.6,19.68,65.72,0.928,2.32,22.616,0,-52.915,0.325737442,0.101300259,0.87,100,0.25,0.18,0.315,14.11,10.985,134.78,56.15,131.54,324.17,1004
153,7,0,153.29,507.3,20.85,62.42,0.886,2.32,25.024,0,-6.5756,0.32553376,0.101291201,0.87,100,0.25,0.18,0.315,14.31,49.564,212.47,73.902,145.14,326.56,1004
153,7,30,153.31,612.9,22.02,57,0.901,2.32,27.699,0,32.382,0.325329695,0.101282175,0.87,100,0.25,0.18,0.315,14.6,45.069,284.63,74.242,178.01,330.69,1004
153,8,0,153.33,711.5,23.93,46.95,0.843,2.32,30.168,0,52.035,0.325125248,0.10127318,0.87,100,0.25,0.18,0.315,14.89,61.393,361.1,102.52,206.55,334.65,1004
153,8,30,153.35,804,25.09,37,1.094,2.32,32.724,0,98.469,0.324920417,0.101264218,0.87,100,0.25,0.18,0.315,15.14,63.218,433.27,102.81,231.99,338.91,1004
153,9,0,153.38,885,26,28.12,1.849,2.32,35.613,0,72.563,0.32461245,0.101250832,0.87,100,0.25,0.18,0.315,15.38,88.688,485.47,145.58,267.32,340.87,1004
153,9,30,153.4,952,26.74,25.68,2.002,2.32,37.948,0,137.02,0.324406658,0.101241949,0.87,100,0.25,0.18,0.315,15.56,81.342,538.03,145.61,255.4,342.99,1004
153,10,0,153.42,1004,27.65,21.78,2.2,2.32,40.489,0,96.569,0.324200482,0.101233096,0.87,100,0.25,0.18,0.315,15.72,77.168,569.29,167.37,305.35,346.68,1004
153,10,30,153.44,1040,28.41,20.87,2.467,2.32,42.641,0,120.47,0.32399392,0.101224276,0.87,100,0.25,0.18,0.315,15.85,77.09,605.37,167.25,317.65,349.33,1003
153,11,0,153.46,1059,28.81,21.02,2.476,2.32,44.655,0,157.35,0.323786972,0.101215487,0.87,100,0.25,0.18,0.315,15.94,78.644,619.94,159.07,303.52,352.74,1003
153,11,30,153.48,1065,29.24,21.47,2.708,2.32,45.471,0,148.86,0.323579637,0.10120673,0.87,100,0.25,0.18,0.315,15.92,72.924,625.43,158.43,318.14,354,1003
153,12,0,153.5,1052,29.61,22.64,2.333,2.32,46.474,0,182.7,0.323371916,0.101198004,0.87,100,0.25,0.18,0.315,15.84,78.245,625.82,113.53,329.59,357.79,1003
153,12,30,153.52,1027,29.97,23.34,2.44,2.32,46.922,0,181.25,0.323163808,0.10118931,0.87,100,0.25,0.18,0.315,15.77,74.803,594.79,113.12,300.43,360.49,1002
153,13,0,153.54,987,30.38,23.26,2.185,2.32,47.045,0,190.48,0.322955312,0.101180648,0.87,100,0.25,0.18,0.315,15.76,68.929,575.17,73.071,311.62,361.19,1002
153,13,30,153.56,935,30.66,22.22,2.592,2.32,46.89,0,168.38,0.322746428,0.101172017,0.87,100,0.25,0.18,0.315,15.65,68.924,533.44,72.736,292.32,362.03,1001
153,14,0,153.58,869,30.95,21.12,2.617,2.32,45.665,0,200.41,0.322537155,0.101163418,0.87,100,0.25,0.18,0.315,15.47,89.44,481.27,27.184,253.67,363.02,1001
153,14,30,153.6,788.8,31.41,20.66,2.608,2.32,44.181,0,66.034,0.322327493,0.101154851,0.87,100,0.25,0.18,0.315,15.24,56.664,418.52,26.836,325.65,363.52,1001
